location_name,full_address,zipcode,serves,site_type,days_of_week_open,url,phone,email,appointment_info,instructions_at_site,accessibility,latitude,longitude,location_type,vaccines_available
Fall River: Rite Aid (Stafford Rd),"10 Stafford Road, Fall River, MA 02721",2721,All eligible people statewide,Indoor,Daily,https://www.riteaid.com/pharmacy/covid-qualifier,508-679-9600,,,,,41.6885,-71.160106,#blue-star,"Johnson and Johnson, Pfizer"
Fall River: Stop & Shop (Mariano Bishop Boulevard),"333 Mariano Bishop Boulevard, Fall River, MA 02721",2721,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,508-675-0887,,,,,41.673811,-71.163271,#blue-star,Pfizer
Fall River: Stop & Shop (Rodman St),"501 Rodman Street, Fall River, MA 02721",2721,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,508-672-2366,,,,,41.694398,-71.151273,#blue-star,Moderna
Fall River: Walgreens (N Main St.),"870 N Main St., Fall River, MA 02720",2720,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,41.713716,-71.152868,#blue-star,Moderna
Fall River: Walgreens (Pleasant St),"933 Pleasant St, Fall River, MA 02723",2723,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,41.69538,-71.139978,#blue-star,Pfizer
Fall River: Walgreens (Plymouth Ave.),"369 Plymouth Ave., Fall River, MA 02721",2721,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,41.695706,-71.15185,#blue-star,Pfizer
Fall River: Walgreens (Rhode Island Ave),"328 Rhode Island Ave, Fall River, MA 02721",2721,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,41.677957,-71.162445,#blue-star,Moderna
Fall River: Walgreens (S Main St.),"1512 S Main St., Fall River, MA 02724",2724,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,41.68641,-71.172532,#blue-star,Johnson and Johnson
Fall River: Walmart (Quequechan St.),"638 Quequechan St, Fall River, MA 02721",2721,All eligible people statewide,Indoor,Daily,https://www.walmart.com/pharmacy/,508-730-2677,,,,,41.687114,-71.141607,#blue-star,"Johnson and Johnson, Pfizer"
Fall River: Walsh Pharmacy,"202 Rock Street, Fall River, MA 02720",2720,All eligible people statewide,Indoor,Daily,,508-812-7662,,,,,41.704425,-71.152621,#blue-star,"Johnson and Johnson, Moderna"
Falmouth: CVS (Davis Straits),"105 Davis Straits, Falmouth, MA 02540",2540,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,41.560553,-70.599338,#blue-star,Pfizer
Falmouth: Walgreens (Main Street),"520 Main Street, Falmouth, MA 02540",2540,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,41.552379,-70.608248,#blue-star,Moderna
Feeding Hills: Stop & Shop,"1282 Springfield Street, Feeding Hills, MA 01030",1030,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,413-789-2226,,,,,42.067303,-72.674719,#blue-star,Pfizer
Fitchburg: CVS (Main St),"161 Main St, Fitchburg, MA 01420",1420,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.581795,-71.793991,#blue-star,Pfizer
"Fitchburg: CVS (Rollstone Rd, Park Hill Plaza)","57 Rollstone Rd, Park Hill Plaza, Fitchburg, MA 01420",1420,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.579854,-71.809066,#blue-star,Pfizer
Fitchburg: Walgreens (John Fitch Hwy.),"571 John Fitch Hwy., Fitchburg, MA 01420",1420,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.585431,-71.778259,#blue-star,Pfizer
Florence: Walgreens (Main St),"70 Main St, Florence, MA 01062",1062,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,Appointment only,,,42.335251,-72.670539,#blue-star,Pfizer
Foxboro: Walgreens (Main St),"121 Main St, Foxboro, MA 02035",2035,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.07305,-71.258745,#blue-star,Pfizer
Foxborough: CVS (Central St),"67 Central Street, Foxborough, MA 02035",2035,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.062691,-71.248409,#blue-star,Moderna
Foxborough: CVS (Washington Street),"72 Washington Street, Foxborough, MA 02035",2035,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.090797,-71.270653,#blue-star,Moderna
Foxborough: Stop & Shop (Main Street),"141 Main Street, Foxborough, MA 02035",2035,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,508-543-6174,,,,,42.074667,-71.261276,#blue-star,Johnson and Johnson
Framingham: CVS (Cochituate Rd),"400 Cochituate Rd, Framingham, MA 01701",1701,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.304731,-71.397146,#blue-star,Moderna
Framingham: CVS (Concord St),"492 Concord St., Framingham, MA 01702",1702,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.289113,-71.409374,#blue-star,Pfizer
Framingham: CVS (Water St),"776 Water St, Nobscott S/c, Framingham, MA 01701",1701,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.328862,-71.434721,#blue-star,Moderna
Framingham: CVS (Worcester Rd),"1280 Worcester Rd, Framingham, MA 01702",1702,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.297776,-71.450099,#blue-star,Pfizer
Framingham: Health First Pharmacy,"855 Worcester Rd Ste 5, Framingham, MA 01701",1701,All eligible people statewide,Indoor,Monday-Saturday,https://myhealthfirstpharmacy.com/,508-271-1500,,,,,42.30002,-71.432054,#blue-star,Moderna
Framingham: Metrowest Pharmacy LLC,"214 Union Avenue, Framingham, MA 01702",1702,All eligible people statewide,Indoor,Monday-Saturday,https://scrcxp.pdhi.com/Portal/Member/d1e1f5d5-007f-4167-b8d1-1ea83cb3b215/?qitq=8dd51fd8-5c70-4596-a131-6dae8ca97b96&qitp=67d9c7a9-9190-4456-894f-5d94cc92b456&qitts=1618440984&qitc=pdhi&qite=covid19vaccination&qitrt=Safetynet&qith=aac39eb8c5fdacfe53a48283af4acb9f,508-405-0609,,,,,42.283983,-71.420753,#blue-star,"Johnson and Johnson, Moderna"
Framingham: Stop & Shop (Old Connecticut Path),"235 Old Connecticut Path, Framingham, MA 01701",1701,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,508-820-0903,,,,,42.306562,-71.402371,#blue-star,Johnson and Johnson
Framingham: V-Care Pharmacy And Surgical Supplies (Cochituate Rd.),"151 Cochituate Rd, Middlesex, MA 01701",1701,All eligible people statewide,,Monday-Saturday,https://myvcarepharmacy.com/,(508) 202-9993,,,,,42.300803,-71.407958,#blue-star,Pfizer
Framingham: Walgreens (School St),"15 School St, Framingham, MA 01701",1701,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.321467,-71.395499,#blue-star,Pfizer
Framingham: Walgreens (Waverly St),"624 Waverly St, Framingham, MA 01702",1702,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.274226,-71.425084,#blue-star,Pfizer
Framingham: Walgreens (Worcester Rd),"653 Worcester Rd, Framingham, MA 01701",1701,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.298306,-71.423452,#blue-star,Moderna
Framingham: Walmart (Worcester Rd.),"121 Worcester Rd, Framingham, MA 01701",1701,All eligible people statewide,Indoor,Daily,https://www.walmart.com/pharmacy/,508-872-6575,,,,,42.298771,-71.399098,#blue-star,"Moderna, Pfizer"
"Franklin: CVS (East Central Street, Route 140)","272 East Central Street, Route 140, Franklin, MA 02038",2038,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.088352,-71.407766,#blue-star,Moderna
Franklin: CVS (West Central Street),"435 West Central Street, Franklin, MA 02038",2038,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.088161,-71.41537,#blue-star,Pfizer
Franklin: Osco (East Central St),"255 East Central Street, Franklin, MA 02038",2038,All eligible people statewide,Indoor,Daily,https://www.mhealthappointments.com/covidappt,508-520-7017,,,,,42.08037,-71.384991,#blue-star,"Johnson and Johnson, Moderna, Pfizer"
Franklin: Stop & Shop (Franklin Village Drive),"40 Franklin Village Drive, Franklin, MA 02038",2038,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,508-520-4106,,,,,42.090043,-71.423221,#blue-star,Pfizer
Franklin: Walgreens (E Central St.),"160 E Central St., Franklin, MA 02038",2038,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.080772,-71.389982,#blue-star,Moderna
Gardner: CVS (Main Street),"314 Main Street, Gardner, MA 01440",1440,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.569841,-71.992733,#blue-star,Pfizer
"Gardner: Medical Arts Building, Suite 200","250 Green St Suite 200, Gardner, MA 01440",1440,All eligible people statewide,Indoor,,,(978) 669-0199,,,Please arrive as close to your appointment time as possible,,42.586992,-71.986375,#green-star,Moderna
Gardner: Price Chopper,"560 Main St, Gardner, MA 01440",1440,All eligible people statewide,Indoor,Daily,https://www.pricechopper.com/covidvaccine/,978-730-1041,,,Vaccine is available by appointment only. Appointments can be made online. Please bring insurance card and/or state ID if you have one.,,42.568197,-71.985081,#blue-star,Moderna
Gardner: Walgreens (Main St.),"232 Main St, Gardner, MA 01440",1440,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.57136,-71.994132,#blue-star,Pfizer
Gardner: Walgreens (Pearson Blvd),"52 Pearson Blvd, Gardner, MA 01440",1440,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.565311,-71.978638,#blue-star,Pfizer
Gardner: Walmart (Timpany Blvd),"677 Timpany Blvd, Gardner, MA 01440",1440,All eligible people statewide,Indoor,Daily,https://www.walmart.com/pharmacy/,978-630-3244,,,,,42.551162,-71.992011,#blue-star,"Johnson and Johnson, Moderna, Pfizer"
Georgetown: CVS (Central Street),"65 Central Street, Georgetown, MA 01833",1833,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.721182,-70.992514,#blue-star,Moderna
Gloucester: Cape Ann Pediatricians,"298 Washington St, Gloucester, MA 01930",1930,All eligible people statewide,Indoor,Monday-Saturday,,978-283-5079,,,Bring insurance card and photo ID,Wheelchair accessible,42.626076,-70.679978,#green-star,Pfizer
Gloucester: CVS (Gloucester Crossing Rd),"401 Gloucester Crossing Road, Gloucester, MA 01930",1930,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.622891,-70.658952,#blue-star,Moderna
Gloucester: CVS (Thatcher Rd),"6 Thatcher Rd, E Gloucester S/c, Gloucester, MA 01930",1930,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.624321,-70.679141,#blue-star,Moderna
Gloucester: Walgreens (Eastern Ave),"127 Eastern Ave, Gloucester, MA 01930",1930,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.623445,-70.641119,#blue-star,Johnson and Johnson
Gloucester: Walgreens (Main St.),"201 Main St., Gloucester, MA 01930",1930,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.613192,-70.660708,#blue-star,Moderna
Granby: CVS (West State St),"70 West State St, Granby, MA 01033",1033,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.246538,-72.544646,#blue-star,Moderna
Great Barrington: Big Y,"700 Main Street Suite 2, Great Barrington, MA 01230",1230,All eligible people statewide,Indoor,Daily,https://www.bigy.com/Pharmacy/covid19-vaccine-faq,413-528-5460,,,Vaccine is available by appointment only. Appointments can be made online. Please bring insurance card and/or state ID if you have one.,,42.197108,-73.361045,#blue-star,"Johnson and Johnson, Moderna"
"Great Barrington: CVS (Main Street, Suite 2)","362 Main Street, Suite 2, Great Barrington, MA 01230",1230,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.192393,-73.364015,#blue-star,Moderna
Great Barrington: Price Chopper,"300 Stockbridge Rd, Great Barrington, MA 01230",1230,All eligible people statewide,Indoor,Daily,https://www.pricechopper.com/covidvaccine/,413-528-2408,,,Vaccine is available by appointment only. Appointments can be made online. Please bring insurance card and/or state ID if you have one.,,42.21089,-73.345512,#blue-star,Moderna
Great Barrington: Walgreens (Main St.),"197 Main St., Great Barrington, MA 01230",1230,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.197179,-73.361061,#blue-star,Moderna
Greenfield: Big Y,"237 Mohawk Trail Route 2, Greenfield, MA 01301",1301,All eligible people statewide,Indoor,Daily,https://www.bigy.com/Pharmacy/covid19-vaccine-faq,413-774-3858,,,Vaccine is available by appointment only. Appointments can be made online. Please bring insurance card and/or state ID if you have one.,,42.58616,-72.626179,#blue-star,"Johnson and Johnson, Moderna"
Greenfield: CVS (Federal St),"137 Federal Street, Greenfield, MA 01301",1301,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.592371,-72.59825,#blue-star,Pfizer
Greenfield: Rite Aid,"107 Main St, Greenfield, MA 01301",1301,All eligible people statewide,Indoor,Daily,https://www.riteaid.com/pharmacy/covid-qualifier,413-774-2201,,,,,42.58759,-72.605282,#blue-star,"Johnson and Johnson, Moderna"
Greenfield: Stop & Shop (French King Highway),"89 French King Hwy, Greenfield, MA 01301",1301,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,413-774-6006,,,,,42.607437,-72.574135,#blue-star,Johnson and Johnson
Greenfield: Walgreens (Conway St),"329 Conway St, Greenfield, MA 01301",1301,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,Appointment only,,,42.60283,-72.61088,#blue-star,Pfizer
Greenfield: Walgreens (Pierce St),"5 Pierce St, Greenfield, MA 01301",1301,All eligible people statewide,Indoor,Daily,https://www.walgreens.com/findcare/vaccination/covid-19,800-925-4733,,,Appointment only,,42.597427,-72.597015,#blue-star,Moderna
Groton: CVS (Boston Road Route 119),"106 Boston Road Route 119, Groton, MA 01450",1450,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.612525,-71.55907,#blue-star,Moderna
Groton: Osco (Boston Road),"760 A Boston Road, Groton, MA 01450",1450,All eligible people statewide,Indoor,Daily,https://www.mhealthappointments.com/covidappt,978-448-2605,,,,,42.580527,-71.523038,#blue-star,"Johnson and Johnson, Moderna, Pfizer"
Hadley: CVS (Russell St),"367 Russell St, Hadley, MA 01035",1035,All eligible people statewide,Indoor,Daily,https://www.cvs.com/immunizations/covid-19-vaccine,800-SHOP-CVS (1-800-746-7287),,,Check-in 15min prior,,42.358361,-72.549616,#blue-star,Moderna
Hadley: Stop & Shop (Russell Street),"456 Russell Street, Hadley, MA 01035",1035,All eligible people statewide,Indoor,Daily,https://www.stopandshop.com/covid-vaccine,413-256-4167,,,,,42.364382,-72.537873,#blue-star,Pfizer
Hadley: Walmart (Russell St.),"337 Russell St, Hadley, MA 01035",1035,All eligible people statewide,Indoor,Daily,https://www.walmart.com/pharmacy/,413-586-4231,,,,,42.356022,-72.554443,#blue-star,"Moderna, Pfizer"
